Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
maxbin2	maxbin2	clusters metagenomic contigs into bins	maxbin	maxbin		MaxBin	Software for binning assembled metagenomic sequences based on an Expectation-Maximization algorithm.	Sequence assembly	Metagenomics, Sequence assembly, Microbiology	To update	https://downloads.jbei.org/data/microbial_communities/MaxBin/MaxBin.html	Metagenomics	maxbin2	mbernt	https://github.com/galaxyproject/tools-iuc/tree/master/tools/maxbin2/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/maxbin2		maxbin2	2.2.7	Sequence assembly	Metagenomics, Sequence assembly, Microbiology	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	118	2059	True	False	True
maxquant	maxquant, maxquant_mqpar	wrapper for MaxQuant	maxquant	maxquant		MaxQuant	Quantitative proteomics software package designed for analyzing large mass-spectrometric data sets. It is specifically aimed at high-resolution MS data.	Imputation, Visualisation, Protein quantification, Statistical calculation, Standardisation and normalisation, Heat map generation, Clustering, Principal component plotting	Proteomics experiment, Proteomics, Statistics and probability	Up-to-date	https://www.maxquant.org/	Proteomics	maxquant	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/maxquant	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/maxquant	2.0.3.0	maxquant	2.0.3.0	Imputation, Visualisation, Protein quantification, Standardisation and normalisation, Heat map generation, Clustering	Proteomics experiment, Proteomics, Statistics and probability	2	2	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	415	6078	True	False	True
mcl	mcl	The Markov Cluster Algorithm, a cluster algorithm for graphs	mcl	mcl		MCL	MCL is a clustering algorithm widely used in bioinformatics and gaining traction in other fields.	Clustering, Network analysis, Gene regulatory network analysis	Molecular interactions, pathways and networks	Up-to-date	https://micans.org/mcl/man/mcl.html	Sequence Analysis	mcl	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/mcl	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mcl	22.282	mcl	22.282	Clustering, Gene regulatory network analysis	Molecular interactions, pathways and networks	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	29	True	False	True
medaka	medaka_consensus, medaka_consensus_pipeline, medaka_snp, medaka_variant	Sequence correction provided by ONT Research	medaka	medaka		Medaka	medaka is a tool to create consensus sequences and variant calls from nanopore sequencing data. This task is performed using neural networks applied a pileup of individual sequencing reads against a draft assembly.	Base-calling, Variant calling, Sequence assembly	Sequence assembly, Machine learning	To update	https://github.com/nanoporetech/medaka	Sequence Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/medaka	https://github.com/galaxyproject/tools-iuc/tree/main/tools/medaka	1.7.2	medaka	1.11.3	Base-calling, Variant calling, Sequence assembly	Sequence assembly, Machine learning	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	768	99863	True	False	True
megahit	megahit	An ultra-fast single-node solution for large and complex metagenomics assembly via succinct de Bruijn graph.	megahit	megahit		MEGAHIT	Single node assembler for large and complex metagenomics NGS reads, such as soil. It makes use of succinct de Bruijn graph to achieve low memory usage, whereas its goal is not to make memory usage as low as possible.	Genome assembly	Metagenomics, Sequencing, Ecology, Sequence assembly	Up-to-date	https://github.com/voutcn/megahit	Sequence Analysis, Assembly, Metagenomics	megahit	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/megahit	https://github.com/galaxyproject/tools-iuc/tree/main/tools/megahit	1.2.9	megahit	1.2.9	Genome assembly	Metagenomics, Sequencing, Sequence assembly	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	548	9530	True	False	True
megahit_contig2fastg	megahit_contig2fastg	A subprogram within the Megahit toolkit for converting contigs to assembly graphs (fastg)	megahit	megahit		MEGAHIT	Single node assembler for large and complex metagenomics NGS reads, such as soil. It makes use of succinct de Bruijn graph to achieve low memory usage, whereas its goal is not to make memory usage as low as possible.	Genome assembly	Metagenomics, Sequencing, Ecology, Sequence assembly	To update	https://github.com/voutcn/megahit/blob/master/tools/toolkit.cpp	Sequence Analysis, Assembly, Metagenomics	megahit_contig2fastg	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/megahit_contig2fastg	https://github.com/galaxyproject/tools-iuc/tree/main/tools/megahit_contig2fastg	1.1.3	megahit	1.2.9	Genome assembly	Metagenomics, Sequencing, Sequence assembly	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	54	475	True	False	True
megan	megan_blast2lca, megan_blast2rma, megan_daa2info, megan_daa2rma, megan_daa_meganizer, megan_read_extractor, megan_sam2rma	MEGAN Community Edition - Interactive exploration and analysis of large-scale microbiome sequencing data.  MEGAN is a tool for studying the taxonomic content of a set of DNA reads, typically collected in a metagenomics project.In a preprocessing step, a sequence alignment of all reads against a suitable database of reference DNA or proteinsequences must be performed to produce an input file for the program. MEGAN is suitable for DNA reads (metagenomedata), RNA reads (metatranscriptome data), peptide sequences (metaproteomics data) and, using a suitable synonymsfile that maps SILVA ids to taxon ids, for 16S rRNA data (amplicon sequencing).	megan	megan		MEGAN	Metagenome Analysis Software - MEGAN (MEtaGenome ANalyzer) is a new computer program that allows laptop analysis of large metagenomic datasets. In a preprocessing step, the set of DNA reads (or contigs) is compared against databases of known sequences using BLAST or another comparison tool. MEGAN can then be used to compute and interactively explore the taxonomical content of the dataset, employing the NCBI taxonomy to summarize and order the results.	Sequence analysis, Taxonomic classification	Sequence analysis	To update	https://github.com/husonlab/megan-ce	Sequence Analysis	megan	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/megan	https://github.com/galaxyproject/tools-iuc/tree/main/tools/megan	6.21.7	megan	6.25.9	Sequence analysis, Taxonomic classification	Sequence analysis	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	261	3610	True	False	True
meningotype	meningotype	Assign sequence type to N. meningitidis genome assemblies	meningotype	meningotype		meningotype	In silico typing of Neisseria meningitidis contigs.	Genotyping, Multilocus sequence typing	Microbiology, Genotype and phenotype	Up-to-date	https://github.com/MDU-PHL/meningotype	Sequence Analysis	meningotype	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/meningotype	https://github.com/galaxyproject/tools-iuc/tree/main/tools/meningotype	0.8.5	meningotype	0.8.5	Multilocus sequence typing	Microbiology, Genotype and phenotype	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
merqury	merqury, merquryplot	Merqury is a tool for evaluating genomes assemblies based of k-mer operations.	merqury	merqury		Merqury	Reference-free quality, completeness, and phasing assessment for genome assemblies.Evaluate genome assemblies with k-mers and more.Often, genome assembly projects have illumina whole genome sequencing reads available for the assembled individual.Merqury provides a set of tools for this purpose.	Genome assembly, k-mer counting, Scaffolding, Phasing, De-novo assembly	Sequence assembly, Whole genome sequencing, Plant biology	Up-to-date	https://github.com/marbl/merqury	Assembly	merqury	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/merqury	https://github.com/galaxyproject/tools-iuc/tree/main/tools/merqury	1.3	merqury	1.3	Genome assembly, k-mer counting, Scaffolding, Phasing, De-novo assembly	Sequence assembly, Whole genome sequencing, Plant biology	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	244	2483	True	False	True
meryl	meryl_arithmetic_kmers, meryl_count_kmers, meryl_filter_kmers, meryl_groups_kmers, meryl_histogram_kmers, meryl_print, meryl_trio_mode	Meryl a k-mer counter.	meryl	meryl		Meryl	Meryl is a tool for counting and working with sets of k-mers that was originally developed for use in the Celera Assembler and has since been migrated and maintained as part of Canu.	k-mer counting	Whole genome sequencing, Genomics, Sequence analysis, Sequencing	Up-to-date	https://github.com/marbl/meryl	Assembly	meryl	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/meryl	https://github.com/galaxyproject/tools-iuc/tree/main/tools/meryl	1.3	merqury	1.3	k-mer counting	Whole genome sequencing, Genomics, Sequence analysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
metabat2	metabat2_jgi_summarize_bam_contig_depths, metabat2	MetaBAT2 (Metagenome Binning based on Abundance and Tetranucleotide frequency) is an automated metagenome binningsoftware that integrates empirical probabilistic distances of genome abundance and tetranucleotide frequency.	MetaBAT_2	MetaBAT_2		MetaBAT 2	"an adaptive binning algorithm for robust and efficient genome reconstruction from metagenome assemblies | MetaBAT2 clusters metagenomic contigs into different ""bins"", each of which should correspond to a putative genome | MetaBAT2 uses nucleotide composition information and source strain abundance (measured by depth-of-coverage by aligning the reads to the contigs) to perform binning"	Read binning, Sequence assembly, Genome annotation	Metagenomics, Sequence assembly, Metagenomic sequencing	To update	https://bitbucket.org/berkeleylab/metabat/src/master/	Metagenomics	metabat2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metabat2/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metabat2	2.15	metabat2	2.17	Read binning, Sequence assembly, Genome annotation	Metagenomics, Sequence assembly, Metagenomic sequencing	2	1	2	2	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	192	4329	True	False	True
metaeuk	metaeuk_easy_predict	MetaEuk is a modular toolkit designed for large-scale gene discovery andannotation in eukaryotic metagenomic contigs. Metaeuk combines the fast andsensitive homology search capabilities of MMseqs2 with a dynamic programmingprocedure to recover optimal exons sets. It reduces redundancies in multiplediscoveries of the same gene and resolves conflicting gene predictions onthe same strand. 	MetaEuk	MetaEuk		MetaEuk	MetaEuk - sensitive, high-throughput gene discovery and annotation for large-scale eukaryotic metagenomics	Homology-based gene prediction	Metagenomics, Gene and protein families	To update	https://github.com/soedinglab/metaeuk	Sequence Analysis, Genome annotation		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metaeuk	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metaeuk	5.34c21f2	metaeuk	6.a5d39d9	Homology-based gene prediction	Metagenomics, Gene and protein families	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16	184	True	False	True
metagene_annotator	metagene_annotator	MetaGeneAnnotator gene-finding program for prokaryote and phage	metageneannotator	metageneannotator		MetaGeneAnnotator	Prokaryotic gene finding program from environmental genome shotgun sequences or metagenomic sequences.	Sequence annotation	Genomics, Model organisms, Data submission, annotation and curation	Up-to-date	http://metagene.nig.ac.jp/	Sequence Analysis	metagene_annotator	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/metagene_annotator	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metagene_annotator	1.0	metagene_annotator	1.0	Sequence annotation	Genomics, Model organisms, Data submission, annotation and curation	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	115	636	True	False	True
metagenomeseq	metagenomeseq_normalizaton	metagenomeSeq Normalization	metagenomeseq	metagenomeseq		metagenomeSeq	Designed to determine features (be it Operational Taxanomic Unit (OTU), species, etc.) that are differentially abundant between two or more groups of multiple samples. It is designed to address the effects of both normalization and under-sampling of microbial communities on disease association detection and the testing of feature correlations.	Sequence visualisation, Statistical calculation	Metagenomics, Sequencing	To update		Metagenomics	metagenomeseq_normalization	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metagenomeseq	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metagenomeseq	1.16.0-0.0.1	bioconductor-metagenomeseq	1.43.0	Sequence visualisation, Statistical calculation	Metagenomics, Sequencing	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	753	True	False	True
metanovo	metanovo	Produce targeted databases for mass spectrometry analysis.	metanovo	metanovo		MetaNovo	An open-source pipeline for probabilistic peptide discovery in complex metaproteomic datasets.	Target-Decoy, de Novo sequencing, Tag-based peptide identification, Protein identification, Expression analysis	Proteomics, Microbial ecology, Metagenomics, Proteomics experiment, Small molecules	Up-to-date	https://github.com/uct-cbio/proteomics-pipelines	Proteomics	metanovo	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metanovo	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metanovo	1.9.4	metanovo	1.9.4	Target-Decoy, de Novo sequencing, Tag-based peptide identification, Protein identification, Expression analysis	Proteomics, Microbial ecology, Metagenomics, Proteomics experiment, Small molecules	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	4181	True	False	True
metaphlan	customize_metaphlan_database, extract_metaphlan_database, merge_metaphlan_tables, metaphlan	MetaPhlAn for Metagenomic Phylogenetic Analysis	metaphlan	metaphlan		MetaPhlAn	Computational tool for profiling the composition of microbial communities from metagenomic shotgun sequencing data.	Nucleic acid sequence analysis, Phylogenetic tree analysis	Metagenomics, Phylogenomics	To update	https://github.com/biobakery/MetaPhlAn	Metagenomics	metaphlan	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metaphlan/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metaphlan	4.0.6	metaphlan	4.1.1	Nucleic acid sequence analysis	Metagenomics, Phylogenomics	1	2	4	4	1	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	499	11069	True	False	True
metaquantome	metaquantome_db, metaquantome_expand, metaquantome_filter, metaquantome_sample, metaquantome_stat, metaquantome_viz	quantitative analysis of microbiome taxonomy and function	metaQuantome	metaQuantome		metaQuantome	metaQuantome software suite analyzes the state of a microbiome by leveraging complex taxonomic and functional hierarchies to summarize peptide-level quantitative information. metaQuantome offers differential abundance analysis, principal components analysis, and clustered heat map visualizations, as well as exploratory analysis for a single sample or experimental condition.	Principal component visualisation, Visualisation, Functional clustering, Query and retrieval, Differential protein expression analysis, Heat map generation, Quantification, Indexing, Filtering, Statistical inference	Proteomics, Metatranscriptomics, Microbial ecology, Proteomics experiment, Metagenomics	Up-to-date	https://github.com/galaxyproteomics/metaquantome/	Proteomics	metaquantome	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metaquantome	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metaquantome	2.0.2	metaquantome	2.0.2	Principal component visualisation, Functional clustering, Query and retrieval, Heat map generation, Quantification, Indexing, Filtering, Statistical inference	Proteomics, Metatranscriptomics, Microbial ecology, Proteomics experiment, Metagenomics	0	6	6	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	104	2522	True	False	True
metawrapmg	metawrapmg_binning	A flexible pipeline for genome-resolved metagenomic data analysis	metawrap	metawrap		MetaWRAP	MetaWRAP aims to be an easy-to-use metagenomic wrapper suite that accomplishes the core tasks of metagenomic analysis from start to finish: read quality control, assembly, visualization, taxonomic profiling, extracting draft genomes (binning), and functional annotation.	Read binning, Sequence assembly, Genome annotation, Sequence trimming, Demultiplexing	Whole genome sequencing, Metagenomic sequencing, Metagenomics	Up-to-date	https://github.com/bxlab/metaWRAP	Metagenomics	metawrapmg_binning	galaxy-australia	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metawrapmg	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metawrapmg	1.3.0	metawrap-mg	1.3.0	Read binning, Sequence assembly, Genome annotation, Sequence trimming, Demultiplexing	Whole genome sequencing, Metagenomic sequencing, Metagenomics	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
minia	minia	Short-read assembler based on a de Bruijn graph	minia	minia		Minia	Short-read assembler based on a de Bruijn graph, capable of assembling a human genome on a desktop computer in a day.	Genome assembly	Sequence assembly	Up-to-date	https://gatb.inria.fr/software/minia/	Assembly	minia	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/minia	https://github.com/galaxyproject/tools-iuc/tree/main/tools/minia	3.2.6	minia	3.2.6	Genome assembly	Sequence assembly	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	109	2206	True	False	True
miniasm	miniasm	Miniasm - Ultrafast de novo assembly for long noisy reads (though having no consensus step)	miniasm	miniasm		miniasm	Miniasm is a very fast OLC-based de novo assembler for noisy long reads. It takes all-vs-all read self-mappings (typically by minimap) as input and outputs an assembly graph in the GFA format.	De-novo assembly	Genomics, Sequence assembly	To update	https://github.com/lh3/miniasm	Assembly	miniasm	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/miniasm	https://github.com/galaxyproject/tools-iuc/tree/main/tools/miniasm	0.3_r179	miniasm	0.3	De-novo assembly	Genomics, Sequence assembly	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	178	11938	True	False	True
minipolish	minipolish	Polishing miniasm assemblies	minipolish	minipolish		minipolish	A tool that bridges the output of miniasm (long-read assembly) and racon (assembly polishing) together to polish a draft assembly. It also provides read depth information in contigs.	Localised reassembly, Read depth analysis	Sequence assembly, Sequencing	Up-to-date	https://github.com/rrwick/Minipolish	Sequence Analysis	minipolish	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/minipolish	https://github.com/bgruening/galaxytools/tree/master/tools/minipolish	0.1.3	minipolish	0.1.3	Localised reassembly, Read depth analysis	Sequence assembly, Sequencing	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	185	True	False	True
miniprot	miniprot, miniprot_index	Align a protein sequence against a genome with affine gap penalty, splicing and frameshift.	miniprot	miniprot		miniprot	Miniprot aligns a protein sequence against a genome with affine gap penalty, splicing and frameshift. It is primarily intended for annotating protein-coding genes in a new species using known genes from other species.	Sequence alignment, Protein sequence analysis	Sequence sites, features and motifs, Sequence analysis	Up-to-date	https://github.com/lh3/miniprot	Sequence Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/miniprot	https://github.com/galaxyproject/tools-iuc/tree/main/tools/miniprot	0.13	miniprot	0.13	Sequence alignment, Protein sequence analysis	Sequence sites, features and motifs, Sequence analysis	2	0	2	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	30	842	True	False	True
mitos	mitos, mitos2	de-novo annotation of metazoan mitochondrial genomes	mitos	mitos		MITOS	De novo metazoan mitochondrial genome annotation.	Genome annotation	Zoology, Whole genome sequencing	To update	http://mitos.bioinf.uni-leipzig.de/	Sequence Analysis	mitos	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mitos	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mitos	1.1.7	mitos	2.1.9	Genome annotation	Zoology, Whole genome sequencing	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	236	100920	True	False	True
mlst	mlst, mlst_list	Scan contig files against PubMLST typing schemes	mlst	mlst		MLST	Multi Locus Sequence Typing from an assembled genome or from a set of reads.	Multilocus sequence typing	Immunoproteins and antigens	To update	https://github.com/tseemann/mlst	Sequence Analysis	mlst	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mlst	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mlst	2.22.0	mlst	2.23.0	Multilocus sequence typing	Immunoproteins and antigens	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	635	9304	True	False	True
mob_suite	mob_recon, mob_typer	MOB-suite is a set of software tools for clustering, reconstruction and typing of plasmids from draft assemblies								To update	https://github.com/phac-nml/mob-suite	Sequence Analysis	mob_suite	nml	https://github.com/phac-nml/mob-suite	https://github.com/phac-nml/galaxy_tools/tree/master/tools/mob_suite	3.0.3	mob_suite	3.1.9			0	2	2	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	322	89021	True	False	True
mothur	mothur_align_check, mothur_align_seqs, mothur_amova, mothur_anosim, mothur_bin_seqs, mothur_biom_info, mothur_chimera_bellerophon, mothur_chimera_ccode, mothur_chimera_check, mothur_chimera_perseus, mothur_chimera_pintail, mothur_chimera_slayer, mothur_chimera_uchime, mothur_chimera_vsearch, mothur_chop_seqs, mothur_classify_otu, mothur_classify_seqs, mothur_classify_tree, mothur_clearcut, mothur_cluster_classic, mothur_cluster_fragments, mothur_cluster_split, mothur_cluster, mothur_collect_shared, mothur_collect_single, mothur_consensus_seqs, mothur_cooccurrence, mothur_corr_axes, mothur_count_groups, mothur_count_seqs, mothur_create_database, mothur_degap_seqs, mothur_deunique_seqs, mothur_deunique_tree, mothur_dist_seqs, mothur_dist_shared, mothur_fastq_info, mothur_filter_seqs, mothur_filter_shared, mothur_get_communitytype, mothur_get_coremicrobiome, mothur_get_dists, mothur_get_group, mothur_get_groups, mothur_get_label, mothur_get_lineage, mothur_get_mimarkspackage, mothur_get_otulabels, mothur_get_otulist, mothur_get_oturep, mothur_get_otus, mothur_get_rabund, mothur_get_relabund, mothur_get_sabund, mothur_get_seqs, mothur_get_sharedseqs, mothur_heatmap_bin, mothur_heatmap_sim, mothur_homova, mothur_indicator, mothur_lefse, mothur_libshuff, mothur_list_otulabels, mothur_list_seqs, mothur_make_biom, mothur_make_contigs, mothur_make_design, mothur_make_fastq, mothur_make_group, mothur_make_lefse, mothur_make_lookup, mothur_make_shared, mothur_make_sra, mothur_mantel, mothur_merge_count, mothur_merge_files, mothur_merge_groups, mothur_merge_sfffiles, mothur_merge_taxsummary, mothur_metastats, mothur_mimarks_attributes, mothur_nmds, mothur_normalize_shared, mothur_otu_association, mothur_otu_hierarchy, mothur_pairwise_seqs, mothur_parse_list, mothur_parsimony, mothur_pca, mothur_pcoa, mothur_pcr_seqs, mothur_phylo_diversity, mothur_phylotype, mothur_pre_cluster, mothur_primer_design, mothur_rarefaction_shared, mothur_rarefaction_single, mothur_remove_dists, mothur_remove_groups, mothur_remove_lineage, mothur_remove_otulabels, mothur_remove_otus, mothur_remove_rare, mothur_remove_seqs, mothur_rename_seqs, mothur_reverse_seqs, mothur_screen_seqs, mothur_sens_spec, mothur_seq_error, mothur_sffinfo, mothur_shhh_flows, mothur_shhh_seqs, mothur_sort_seqs, mothur_split_abund, mothur_split_groups, mothur_sub_sample, mothur_summary_qual, mothur_summary_seqs, mothur_summary_shared, mothur_summary_single, mothur_summary_tax, mothur_taxonomy_to_krona, mothur_tree_shared, mothur_trim_flows, mothur_trim_seqs, mothur_unifrac_unweighted, mothur_unifrac_weighted, mothur_unique_seqs, mothur_venn	Mothur wrappers	mothur	mothur		mothur	Open-source, platform-independent, community-supported software for describing and comparing microbial communities	DNA barcoding, Sequencing quality control, Sequence clustering, Taxonomic classification, Visualisation, Sequence read processing, Phylogenetic analysis	Microbial ecology, Taxonomy, Sequence analysis, Phylogeny	To update	https://www.mothur.org	Metagenomics	mothur	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mothur	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mothur	1.0	mothur	1.48.0	DNA barcoding, Sequencing quality control, Sequence clustering, Taxonomic classification, Visualisation, Sequence read processing, Phylogenetic analysis	Microbial ecology, Taxonomy, Sequence analysis, Phylogeny	129	129	129	129	129	129	129	129	0	0	0	3	0	0	0	0	0	0	0	0	0	0	128	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	129	14353	302916	True	False	True
mrbayes	mrbayes	A program for the Bayesian estimation of phylogeny.								To update		Sequence Analysis	mrbayes	nml		https://github.com/phac-nml/galaxy_tools/tree/master/tools/mrbayes	1.0.2	mrbayes	3.2.7			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
