Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
metagenomeseq	metagenomeseq_normalizaton	metagenomeSeq Normalization	metagenomeseq	metagenomeseq		metagenomeSeq	Designed to determine features (be it Operational Taxanomic Unit (OTU), species, etc.) that are differentially abundant between two or more groups of multiple samples. It is designed to address the effects of both normalization and under-sampling of microbial communities on disease association detection and the testing of feature correlations.	Sequence visualisation, Statistical calculation	Metagenomics, Sequencing	To update		Metagenomics	metagenomeseq_normalization	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metagenomeseq	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metagenomeseq	1.16.0-0.0.1	bioconductor-metagenomeseq	1.43.0	Sequence visualisation, Statistical calculation	Metagenomics, Sequencing	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	753	True	False	True
metanovo	metanovo	Produce targeted databases for mass spectrometry analysis.	metanovo	metanovo		MetaNovo	An open-source pipeline for probabilistic peptide discovery in complex metaproteomic datasets.	Target-Decoy, de Novo sequencing, Tag-based peptide identification, Protein identification, Expression analysis	Proteomics, Microbial ecology, Metagenomics, Proteomics experiment, Small molecules	Up-to-date	https://github.com/uct-cbio/proteomics-pipelines	Proteomics	metanovo	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metanovo	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metanovo	1.9.4	metanovo	1.9.4	Target-Decoy, de Novo sequencing, Tag-based peptide identification, Protein identification, Expression analysis	Proteomics, Microbial ecology, Metagenomics, Proteomics experiment, Small molecules	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	4181	True	False	True
metaphlan	customize_metaphlan_database, extract_metaphlan_database, merge_metaphlan_tables, metaphlan	MetaPhlAn for Metagenomic Phylogenetic Analysis	metaphlan	metaphlan		MetaPhlAn	Computational tool for profiling the composition of microbial communities from metagenomic shotgun sequencing data.	Nucleic acid sequence analysis, Phylogenetic tree analysis	Metagenomics, Phylogenomics	To update	https://github.com/biobakery/MetaPhlAn	Metagenomics	metaphlan	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metaphlan/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metaphlan	4.0.6	metaphlan	4.1.1	Nucleic acid sequence analysis	Metagenomics, Phylogenomics	1	2	4	4	1	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	499	11069	True	False	True
metaquantome	metaquantome_db, metaquantome_expand, metaquantome_filter, metaquantome_sample, metaquantome_stat, metaquantome_viz	quantitative analysis of microbiome taxonomy and function	metaQuantome	metaQuantome		metaQuantome	metaQuantome software suite analyzes the state of a microbiome by leveraging complex taxonomic and functional hierarchies to summarize peptide-level quantitative information. metaQuantome offers differential abundance analysis, principal components analysis, and clustered heat map visualizations, as well as exploratory analysis for a single sample or experimental condition.	Principal component visualisation, Visualisation, Functional clustering, Query and retrieval, Differential protein expression analysis, Heat map generation, Quantification, Indexing, Filtering, Statistical inference	Proteomics, Metatranscriptomics, Microbial ecology, Proteomics experiment, Metagenomics	Up-to-date	https://github.com/galaxyproteomics/metaquantome/	Proteomics	metaquantome	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metaquantome	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metaquantome	2.0.2	metaquantome	2.0.2	Principal component visualisation, Functional clustering, Query and retrieval, Heat map generation, Quantification, Indexing, Filtering, Statistical inference	Proteomics, Metatranscriptomics, Microbial ecology, Proteomics experiment, Metagenomics	0	6	6	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	104	2522	True	False	True
metawrapmg	metawrapmg_binning	A flexible pipeline for genome-resolved metagenomic data analysis	metawrap	metawrap		MetaWRAP	MetaWRAP aims to be an easy-to-use metagenomic wrapper suite that accomplishes the core tasks of metagenomic analysis from start to finish: read quality control, assembly, visualization, taxonomic profiling, extracting draft genomes (binning), and functional annotation.	Read binning, Sequence assembly, Genome annotation, Sequence trimming, Demultiplexing	Whole genome sequencing, Metagenomic sequencing, Metagenomics	Up-to-date	https://github.com/bxlab/metaWRAP	Metagenomics	metawrapmg_binning	galaxy-australia	https://github.com/galaxyproject/tools-iuc/tree/master/tools/metawrapmg	https://github.com/galaxyproject/tools-iuc/tree/main/tools/metawrapmg	1.3.0	metawrap-mg	1.3.0	Read binning, Sequence assembly, Genome annotation, Sequence trimming, Demultiplexing	Whole genome sequencing, Metagenomic sequencing, Metagenomics	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
methtools	methtools_calling, r_correlation_matrix, methtools_destrand, methtools_dmr, methtools_filter, methtools_plot, smooth_running_window, methtools_tiling	tools for methylation analysis								To update	https://github.com/bgruening/galaxytools/tree/master/tools/methtools	Sequence Analysis	methtools	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/methtools	https://github.com/bgruening/galaxytools/tree/master/tools/methtools	0.1.1	methtools				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5461	True	False	False
methyldackel	pileometh	A tool for processing bisulfite sequencing alignments								To update	https://github.com/dpryan79/MethylDackel	Sequence Analysis	pileometh	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/methyldackel	https://github.com/bgruening/galaxytools/tree/master/tools/methyldackel	0.5.2	methyldackel	0.6.1			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	200	16573	True	False	False
metilene	metilene	Differential DNA methylation calling								To update		RNA, Statistics	metilene	rnateam	https://github.com/bgruening/galaxytools/tree/master/tools/metilene	https://github.com/bgruening/galaxytools/tree/master/tools/metilene	0.2.6.1	metilene	0.2.8			1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	103	3966	True	False	False
mgnify_seqprep	mgnify_seqprep	A modifiied vesion of SeqPrep. Made for use with the MGnify pipelines.	seqprep	seqprep		SeqPrep	Strips adapters and optionally merges overlapping paired-end (or paired-end contamination in mate-pair libraries) illumina style reads.	Nucleic acid design	Genomics, Sequence assembly, Sequencing, Probes and primers	To update	https://github.com/jstjohn/SeqPrep	Fastq Manipulation, Sequence Analysis	mgnify_seqprep	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/mgnify_seqprep	https://github.com/bgruening/galaxytools/tree/master/tools/mgnify_seqprep	1.2			Nucleic acid design	Genomics, Sequence assembly, Sequencing, Probes and primers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
miclip	mi_clip	Identification of binding sites in CLIP-Seq data.								To update	https://cran.r-project.org/src/contrib/Archive/MiClip/	Sequence Analysis	miclip	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/miclip	https://github.com/bgruening/galaxytools/tree/master/tools/miclip	1.2.0	Rscript				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
microsatellite_birthdeath	microsatellite_birthdeath	Identify microsatellite births and deaths								To update		Sequence Analysis	microsatellite_birthdeath	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/microsatellite_birthdeath	https://github.com/galaxyproject/tools-devteam/tree/main/tools/microsatellite_birthdeath	1.0.0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
microsats_alignment_level	microsats_align1	Extract Orthologous Microsatellites from pair-wise alignments								To update		Sequence Analysis, Variant Analysis	microsats_alignment_level	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/microsats_alignment_level	https://github.com/galaxyproject/tools-devteam/tree/main/tools/microsats_alignment_level	1.0.0	sputnik				1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
microsats_mutability	microsats_mutability1	Estimate microsatellite mutability by specified attributes								To update		Sequence Analysis, Variant Analysis	microsats_mutability	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/microsats_mutability	https://github.com/galaxyproject/tools-devteam/tree/main/tools/microsats_mutability	1.1.0	bx-python	0.11.0			1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
migmap	migmap	mapper for full-length T- and B-cell repertoire sequencing	MiGMAP	MiGMAP		MiGMAP	Mapper for full-length T- and B-cell repertoire sequencing.	Sequence analysis, Read mapping	Immunoproteins, genes and antigens, Sequence analysis	Up-to-date	https://github.com/mikessh/migmap	RNA, Sequence Analysis	migmap	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/migmap	https://github.com/galaxyproject/tools-iuc/tree/main/tools/migmap	1.0.3	migmap	1.0.3	Sequence analysis, Read mapping	Sequence analysis	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1226	True	False	False
minced	minced	MinCED - Mining CRISPRs in Environmental Datasets								To update	http://bioweb2.pasteur.fr/docs/modules/minced/0.1.5/_README	Sequence Analysis	minced	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/minced	https://github.com/bgruening/galaxytools/tree/master/tools/minced	0.2.0	minced	0.4.2			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	53	895	True	False	False
minia	minia	Short-read assembler based on a de Bruijn graph	minia	minia		Minia	Short-read assembler based on a de Bruijn graph, capable of assembling a human genome on a desktop computer in a day.	Genome assembly	Sequence assembly	Up-to-date	https://gatb.inria.fr/software/minia/	Assembly	minia	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/minia	https://github.com/galaxyproject/tools-iuc/tree/main/tools/minia	3.2.6	minia	3.2.6	Genome assembly	Sequence assembly	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	109	2206	True	False	True
miniasm	miniasm	Miniasm - Ultrafast de novo assembly for long noisy reads (though having no consensus step)	miniasm	miniasm		miniasm	Miniasm is a very fast OLC-based de novo assembler for noisy long reads. It takes all-vs-all read self-mappings (typically by minimap) as input and outputs an assembly graph in the GFA format.	De-novo assembly	Genomics, Sequence assembly	To update	https://github.com/lh3/miniasm	Assembly	miniasm	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/miniasm	https://github.com/galaxyproject/tools-iuc/tree/main/tools/miniasm	0.3_r179	miniasm	0.3	De-novo assembly	Genomics, Sequence assembly	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	178	11938	True	False	True
minipolish	minipolish	Polishing miniasm assemblies	minipolish	minipolish		minipolish	A tool that bridges the output of miniasm (long-read assembly) and racon (assembly polishing) together to polish a draft assembly. It also provides read depth information in contigs.	Localised reassembly, Read depth analysis	Sequence assembly, Sequencing	Up-to-date	https://github.com/rrwick/Minipolish	Sequence Analysis	minipolish	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/minipolish	https://github.com/bgruening/galaxytools/tree/master/tools/minipolish	0.1.3	minipolish	0.1.3	Localised reassembly, Read depth analysis	Sequence assembly, Sequencing	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	185	True	False	True
miniprot	miniprot, miniprot_index	Align a protein sequence against a genome with affine gap penalty, splicing and frameshift.	miniprot	miniprot		miniprot	Miniprot aligns a protein sequence against a genome with affine gap penalty, splicing and frameshift. It is primarily intended for annotating protein-coding genes in a new species using known genes from other species.	Sequence alignment, Protein sequence analysis	Sequence sites, features and motifs, Sequence analysis	Up-to-date	https://github.com/lh3/miniprot	Sequence Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/miniprot	https://github.com/galaxyproject/tools-iuc/tree/main/tools/miniprot	0.13	miniprot	0.13	Sequence alignment, Protein sequence analysis	Sequence sites, features and motifs, Sequence analysis	2	0	2	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	30	842	True	False	True
miranda	miranda	Finds potential target sites for miRNAs in genomic sequences								To update	http://www.microrna.org/	RNA	miranda	earlhaminst	https://github.com/TGAC/earlham-galaxytools/tree/master/tools/miranda	https://github.com/TGAC/earlham-galaxytools/tree/master/tools/miranda	3.3a+galaxy1	miranda	3.3a			0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	6076	True	False	False
mircounts	mircounts	Generates miRNA count lists from read alignments to mirBase.								To update	http://artbio.fr	RNA, Transcriptomics	mircounts	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/mircounts	https://github.com/ARTbio/tools-artbio/tree/main/tools/mircounts	1.6	tar				0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
mirmachine	mirmachine	Tool to detect miRNA in genome sequences								Up-to-date	https://github.com/sinanugur/MirMachine	Sequence Analysis	mirmachine	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mirmachine	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mirmachine	0.2.13	mirmachine	0.2.13			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False
mirnature	mirnature	Computational detection of canonical microRNAs								Up-to-date	https://github.com/Bierinformatik/miRNAture	RNA, Sequence Analysis	mirnature	iuc	https://github.com/Bierinformatik/miRNAture	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mirnature	1.1	mirnature	1.1			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	10	True	False	False
mitobim	mitobim	assemble mitochondrial genomes								Up-to-date	https://github.com/chrishah/MITObim	Assembly	mitobim	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mitobim	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mitobim	1.9.1	mitobim	1.9.1			0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	66	881	True	False	False
mitohifi	mitohifi	Assembly mitogenomes from Pacbio HiFi read.								To update	https://github.com/marcelauliano/MitoHiFi/tree/mitohifi_v2	Assembly	mitohifi	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/mitohifi	https://github.com/bgruening/galaxytools/tree/master/tools/mitohifi	3					1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	56	613	True	False	False
mitos	mitos, mitos2	de-novo annotation of metazoan mitochondrial genomes	mitos	mitos		MITOS	De novo metazoan mitochondrial genome annotation.	Genome annotation	Zoology, Whole genome sequencing	To update	http://mitos.bioinf.uni-leipzig.de/	Sequence Analysis	mitos	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mitos	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mitos	1.1.7	mitos	2.1.9	Genome annotation	Zoology, Whole genome sequencing	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	236	100920	True	False	True
mlst	mlst, mlst_list	Scan contig files against PubMLST typing schemes	mlst	mlst		MLST	Multi Locus Sequence Typing from an assembled genome or from a set of reads.	Multilocus sequence typing	Immunoproteins and antigens	To update	https://github.com/tseemann/mlst	Sequence Analysis	mlst	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mlst	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mlst	2.22.0	mlst	2.23.0	Multilocus sequence typing	Immunoproteins and antigens	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	635	9304	True	False	True
moFF	proteomics_moff	moFF (a modest Feature Finder) extracts MS1 intensities from RAW and mzML spectrum files.								Up-to-date	https://github.com/compomics/moFF	Proteomics	proteomics_moff	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/moFF	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/moFF	2.0.3	moff	2.0.3			0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	759	True	False	False
mob_suite	mob_recon, mob_typer	MOB-suite is a set of software tools for clustering, reconstruction and typing of plasmids from draft assemblies								To update	https://github.com/phac-nml/mob-suite	Sequence Analysis	mob_suite	nml	https://github.com/phac-nml/mob-suite	https://github.com/phac-nml/galaxy_tools/tree/master/tools/mob_suite	3.0.3	mob_suite	3.1.9			0	2	2	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	322	89021	True	False	True
monocle3	monocle3_create, monocle3_diffExp, monocle3_learnGraph, monocle3_orderCells, monocle3_partition, monocle3_plotCells, monocle3_preprocess, monocle3_reduceDim, monocle3_topmarkers	De-composed monocle3 functionality tools, based on https://github.com/ebi-gene-expression-group/monocle-scripts and monocle3 0.1.2.								To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_monocle3	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/main/tools/tertiary-analysis/monocle3	0.1.4	monocle3-cli	0.0.9			9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	3266	True	False	False
morpheus	morpheus	Morpheus MS Search Application								To update		Proteomics	morpheus	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/morpheus	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/morpheus	2.255.0	morpheus	288			0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	140	True	False	False
mothur	mothur_align_check, mothur_align_seqs, mothur_amova, mothur_anosim, mothur_bin_seqs, mothur_biom_info, mothur_chimera_bellerophon, mothur_chimera_ccode, mothur_chimera_check, mothur_chimera_perseus, mothur_chimera_pintail, mothur_chimera_slayer, mothur_chimera_uchime, mothur_chimera_vsearch, mothur_chop_seqs, mothur_classify_otu, mothur_classify_seqs, mothur_classify_tree, mothur_clearcut, mothur_cluster_classic, mothur_cluster_fragments, mothur_cluster_split, mothur_cluster, mothur_collect_shared, mothur_collect_single, mothur_consensus_seqs, mothur_cooccurrence, mothur_corr_axes, mothur_count_groups, mothur_count_seqs, mothur_create_database, mothur_degap_seqs, mothur_deunique_seqs, mothur_deunique_tree, mothur_dist_seqs, mothur_dist_shared, mothur_fastq_info, mothur_filter_seqs, mothur_filter_shared, mothur_get_communitytype, mothur_get_coremicrobiome, mothur_get_dists, mothur_get_group, mothur_get_groups, mothur_get_label, mothur_get_lineage, mothur_get_mimarkspackage, mothur_get_otulabels, mothur_get_otulist, mothur_get_oturep, mothur_get_otus, mothur_get_rabund, mothur_get_relabund, mothur_get_sabund, mothur_get_seqs, mothur_get_sharedseqs, mothur_heatmap_bin, mothur_heatmap_sim, mothur_homova, mothur_indicator, mothur_lefse, mothur_libshuff, mothur_list_otulabels, mothur_list_seqs, mothur_make_biom, mothur_make_contigs, mothur_make_design, mothur_make_fastq, mothur_make_group, mothur_make_lefse, mothur_make_lookup, mothur_make_shared, mothur_make_sra, mothur_mantel, mothur_merge_count, mothur_merge_files, mothur_merge_groups, mothur_merge_sfffiles, mothur_merge_taxsummary, mothur_metastats, mothur_mimarks_attributes, mothur_nmds, mothur_normalize_shared, mothur_otu_association, mothur_otu_hierarchy, mothur_pairwise_seqs, mothur_parse_list, mothur_parsimony, mothur_pca, mothur_pcoa, mothur_pcr_seqs, mothur_phylo_diversity, mothur_phylotype, mothur_pre_cluster, mothur_primer_design, mothur_rarefaction_shared, mothur_rarefaction_single, mothur_remove_dists, mothur_remove_groups, mothur_remove_lineage, mothur_remove_otulabels, mothur_remove_otus, mothur_remove_rare, mothur_remove_seqs, mothur_rename_seqs, mothur_reverse_seqs, mothur_screen_seqs, mothur_sens_spec, mothur_seq_error, mothur_sffinfo, mothur_shhh_flows, mothur_shhh_seqs, mothur_sort_seqs, mothur_split_abund, mothur_split_groups, mothur_sub_sample, mothur_summary_qual, mothur_summary_seqs, mothur_summary_shared, mothur_summary_single, mothur_summary_tax, mothur_taxonomy_to_krona, mothur_tree_shared, mothur_trim_flows, mothur_trim_seqs, mothur_unifrac_unweighted, mothur_unifrac_weighted, mothur_unique_seqs, mothur_venn	Mothur wrappers	mothur	mothur		mothur	Open-source, platform-independent, community-supported software for describing and comparing microbial communities	DNA barcoding, Sequencing quality control, Sequence clustering, Taxonomic classification, Visualisation, Sequence read processing, Phylogenetic analysis	Microbial ecology, Taxonomy, Sequence analysis, Phylogeny	To update	https://www.mothur.org	Metagenomics	mothur	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/mothur	https://github.com/galaxyproject/tools-iuc/tree/main/tools/mothur	1.0	mothur	1.48.0	DNA barcoding, Sequencing quality control, Sequence clustering, Taxonomic classification, Visualisation, Sequence read processing, Phylogenetic analysis	Microbial ecology, Taxonomy, Sequence analysis, Phylogeny	129	129	129	129	129	129	129	129	0	0	0	3	0	0	0	0	0	0	0	0	0	0	128	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	129	14353	302916	True	False	True
mqc	mqc	Ribosome profiling mapping quality control tool								To update	https://github.com/Biobix/mQC	Sequence Analysis	mqc	rnateam	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/mqc/	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/mqc	1.9	mqc	1.10			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	76	True	False	False
mqppep	mqppep_anova, mqppep_preproc	MaxQuant Phosphoproteomic Enrichment Pipeline - Preprocessing and ANOVA								To update	https://github.com/galaxyproteomics/tools-galaxyp/	Proteomics	mqppep	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/mqppep	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/mqppep	0.1.19	bioconductor-preprocesscore	1.64.0			0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	True	False	False
mrbayes	mrbayes	A program for the Bayesian estimation of phylogeny.								To update		Sequence Analysis	mrbayes	nml		https://github.com/phac-nml/galaxy_tools/tree/master/tools/mrbayes	1.0.2	mrbayes	3.2.7			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
msconvert	msconvert	msconvert Convert and/or filter mass spectrometry files (including vendor formats) using the official Docker container	msconvert	msconvert		msConvert	msConvert is a command-line utility for converting between various mass spectrometry data formats, including from raw data from several commercial companies (with vendor libraries, Windows-only). For Windows users, there is also a GUI, msConvertGUI.	Filtering, Formatting	Proteomics, Proteomics experiment	To update	http://proteowizard.sourceforge.net/tools.shtml	Proteomics	msconvert	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msconvert	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msconvert	3.0.20287			Filtering, Formatting	Proteomics, Proteomics experiment	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	189	19958	True	False	True
msgfplus	msgfplus	MSGF+								To update		Proteomics	msgfplus	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msgfplus	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msgfplus	0.5	msgf_plus	2024.03.26			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	507	True	False	False
